Period,Group,Sender,Time,ClientTime,Key,Value
1,1,3,1464635703414533916,1464635700525,_at_barrier,_timer_1_t_34_1
1,1,4,1464635703778774321,1464635700889,_at_barrier,_timer_1_t_35_1
1,1,3,1464635703943051731,1464635701055,_at_barrier,_timer_1_t_35_1
1,1,1,1464635703943293516,1464635701055,_at_barrier,_timer_1_t_35_1
1,1,2,1464635703957498900,1464635701069,_at_barrier,_timer_1_t_35_1
1,1,4,1464635704331264785,1464635701442,_at_barrier,_timer_1_t_36_1
1,1,2,1464635704413722633,1464635701526,_at_barrier,_timer_1_t_36_1
1,1,3,1464635704413901223,1464635701525,_at_barrier,_timer_1_t_36_1
1,1,1,1464635704414106026,1464635701525,_at_barrier,_timer_1_t_36_1
1,1,4,1464635704788580706,1464635701899,_at_barrier,_timer_1_t_37_1
1,1,1,1464635704953664751,1464635702065,_at_barrier,_timer_1_t_37_1
1,1,3,1464635704953814181,1464635702065,_at_barrier,_timer_1_t_37_1
1,1,2,1464635704970775403,1464635702080,_at_barrier,_timer_1_t_37_1
1,1,4,1464635705335533197,1464635702446,_at_barrier,_timer_1_t_38_1
1,1,1,1464635705420981192,1464635702525,_at_barrier,_timer_1_t_38_1
1,1,2,1464635705421145704,1464635702525,_at_barrier,_timer_1_t_38_1
1,1,3,1464635705421268462,1464635702525,_at_barrier,_timer_1_t_38_1
1,1,4,1464635705803061106,1464635702914,_at_barrier,_timer_1_t_39_1
1,1,3,1464635705967722022,1464635703079,_at_barrier,_timer_1_t_39_1
1,1,1,1464635705972734477,1464635703080,_at_barrier,_timer_1_t_39_1
1,1,2,1464635705978766725,1464635703091,_at_barrier,_timer_1_t_39_1
1,1,4,1464635706346843645,1464635703454,_at_barrier,_timer_1_t_40_1
1,1,3,1464635706413220708,1464635703525,_at_barrier,_timer_1_t_40_1
1,1,1,1464635706413361437,1464635703525,_at_barrier,_timer_1_t_40_1
1,1,2,1464635706413477110,1464635703525,_at_barrier,_timer_1_t_40_1
1,1,4,1464635706782270537,1464635703888,_at_barrier,_timer_1_t_41_1
1,1,1,1464635706947229740,1464635704058,_at_barrier,_timer_1_t_41_1
1,1,3,1464635706947427280,1464635704058,_at_barrier,_timer_1_t_41_1
1,1,2,1464635707413587390,1464635704526,_at_barrier,_timer_1_t_41_1
1,1,4,1464635707777058132,1464635704888,_at_barrier,_timer_1_t_42_1
1,1,3,1464635707941512988,1464635705053,_at_barrier,_timer_1_t_42_1
1,1,1,1464635707946801059,1464635705054,_at_barrier,_timer_1_t_42_1
1,1,2,1464635707956541310,1464635705068,_at_barrier,_timer_1_t_42_1
1,1,4,1464635708338887783,1464635705440,_at_barrier,_timer_1_t_43_1
1,1,1,1464635708414205987,1464635705526,_at_barrier,_timer_1_t_43_1
1,1,3,1464635708414345884,1464635705525,_at_barrier,_timer_1_t_43_1
1,1,2,1464635708414466059,1464635705525,_at_barrier,_timer_1_t_43_1
1,1,4,1464635708785614268,1464635705896,_at_barrier,_timer_1_t_44_1
1,1,1,1464635708950736176,1464635706062,_at_barrier,_timer_1_t_44_1
1,1,3,1464635708956178545,1464635706062,_at_barrier,_timer_1_t_44_1
1,1,2,1464635708961199428,1464635706068,_at_barrier,_timer_1_t_44_1
1,1,4,1464635709325258738,1464635706436,_at_barrier,_timer_1_t_45_1
1,1,3,1464635709414431696,1464635706525,_at_barrier,_timer_1_t_45_1
1,1,1,1464635709414642971,1464635706525,_at_barrier,_timer_1_t_45_1
1,1,2,1464635709414750245,1464635706525,_at_barrier,_timer_1_t_45_1
1,1,4,1464635709778089579,1464635706889,_at_barrier,_timer_1_t_46_1
1,1,3,1464635709942770930,1464635707054,_at_barrier,_timer_1_t_46_1
1,1,1,1464635709947577216,1464635707056,_at_barrier,_timer_1_t_46_1
